Date,Weekday,Month,Week,Day,Hour,Outside Wet-Bulb Temp (F),Outside Dry-Bulb Temp (F),Total Space Cooling - Kwh,Heating - kWh,Lighting End-Use Energy - Kwh,Task Lighting End-Use Energy - Kwh,Fans End-Use Energy - Kwh,Miscellaneous Equipment End-Use Energy - Kwh,Data Center IT End-Use Energy - Kwh,Data Center HVAC End-Use Energy - Kwh,Pumps End-Use Energy - Kwh,,
21-Dec,Saturday,12,51,21,12,41,53,0.479,71.75,0.688853,0,5.05,31.7272,86.576,2.59728,9,,207.868333
21-Dec,Saturday,12,51,21,13,42,55,0.627,64.68,0.688853,0,5.09,32.0923,86.576,2.59728,9.5,,201.851433
21-Dec,Saturday,12,51,21,14,44,59,0.895,55.12,0.688853,0,5.12,31.7272,86.576,2.59728,9.71,,192.434333
21-Dec,Saturday,12,51,21,15,44,59,0.828,51.41,0.688853,0,5.11,31.362,86.576,2.59728,9.72,,188.292133
21-Dec,Saturday,12,51,21,16,44,59,0.525,51.05,0.688853,0,5.1,30.9969,86.576,2.59728,8.87,,186.404033
21-Dec,Saturday,12,51,21,17,40,52,0.373,61.98,0.772596,0,5.05,30.6318,86.576,2.59728,8.39,,196.370676
21-Dec,Saturday,12,51,21,18,36,46,0.358,76.07,0.792762,0,5.02,30.6318,86.576,2.59728,8.83,,210.875842
21-Dec,Saturday,12,51,21,19,34,43,0.347,71.12,2.94377,0,5.03,30.6318,86.576,2.59728,8.84,,208.08585
21-Dec,Saturday,12,51,21,20,34,42,0.34,76.47,0.876609,0,5.02,30.2667,86.576,2.59728,8.84,,210.986589
21-Dec,Saturday,12,51,21,21,31,38,0.335,83.78,2.94377,0,5.02,30.2667,86.576,2.59728,8.84,,220.35875
21-Dec,Saturday,12,51,21,22,31,38,0,88,0.876609,0,5.01,30.2667,86.576,2.59728,5.4,,218.726589
21-Dec,Saturday,12,51,21,23,29,35,0.001,95.06,2.94377,0,5.01,30.2667,86.576,2.59728,5.41,,227.86475
21-Dec,Saturday,12,51,21,24,29,35,0.001,99.74,0.876609,0,5.01,30.2667,86.576,2.59728,6.15,,231.217589
22-Dec,Sunday,12,51,22,1,31,40,0,96.07,2.94377,0,5.01,30.2667,86.576,2.59728,5.41,,228.87375
22-Dec,Sunday,12,51,22,2,29,35,0.001,101.81,0.876609,0,5.01,30.2667,86.576,2.59728,5.41,,232.547589
22-Dec,Sunday,12,51,22,3,27,33,0.001,111.43,2.94377,0,5.01,30.2667,86.576,2.59728,6.16,,244.98475
22-Dec,Sunday,12,51,22,4,33,43,0,104.18,0.876609,0,5.02,30.2667,86.576,2.59728,5.41,,234.926589
22-Dec,Sunday,12,51,22,5,29,37,0.001,113.01,2.94377,0,5.01,30.2667,86.576,2.59728,5.43,,245.83475
22-Dec,Sunday,12,51,22,6,26,32,0.001,123.43,5.75695,0,5.01,30.2667,86.576,2.59728,6.18,,259.81793
22-Dec,Sunday,12,51,22,7,26,31,0.001,171.01,42.766,0,5.01,30.2667,86.576,2.59728,6.18,,344.40698
22-Dec,Sunday,12,51,22,8,26,32,0.001,124.42,43.2786,0,5,30.2667,86.576,2.59728,6.16,,298.29958
22-Dec,Sunday,12,51,22,9,29,36,0.205,105.41,34.6816,0,5,30.2667,86.576,2.59728,8.43,,273.16658
22-Dec,Sunday,12,51,22,10,33,43,0.207,88.13,27.7813,0,5.01,30.6318,86.576,2.59728,7.55,,248.48338
22-Dec,Sunday,12,51,22,11,35,46,0.001,77.79,34.3499,0,5,30.6318,86.576,2.59728,5.26,,242.20598
22-Dec,Sunday,12,51,22,12,37,49,0.873,68.47,27.4027,0,5.04,30.6318,86.576,2.59728,9.81,,231.40078
22-Dec,Sunday,12,51,22,13,38,51,1.542,61.39,35.1678,0,5.07,30.6318,86.576,2.59728,9.5,,232.47488
22-Dec,Sunday,12,51,22,14,39,52,1.752,56.24,35.8188,0,5.09,30.6318,86.576,2.59728,9.5,,228.20588
22-Dec,Sunday,12,51,22,15,40,52,1.554,52.81,41.7702,0,5.09,30.6318,86.576,2.59728,9.5,,230.52928
22-Dec,Sunday,12,51,22,16,39,50,1.227,54.44,43.7242,0,5.07,30.6318,86.576,2.59728,9.95,,234.21628
22-Dec,Sunday,12,51,22,17,35,46,0.559,61.95,25.7768,0,5.03,30.6318,86.576,2.59728,9.18,,222.30088
22-Dec,Sunday,12,51,22,18,34,43,0.371,71.79,10.8562,0,5.02,30.6318,86.576,2.59728,8.7,,216.54228
22-Dec,Sunday,12,51,22,19,32,40,0.358,68.2,2.94377,0,5.01,30.2667,86.576,2.59728,9.44,,205.39175
22-Dec,Sunday,12,51,22,20,31,38,0.35,74.97,0.876609,0,5.01,30.2667,86.576,2.59728,9.58,,210.226589
22-Dec,Sunday,12,51,22,21,30,37,0.344,80.05,2.94377,0,5.01,30.2667,86.576,2.59728,9.58,,217.36775
22-Dec,Sunday,12,51,22,22,30,37,0.339,83.45,0.876609,0,5.01,30.2667,86.576,2.59728,9.58,,218.695589
22-Dec,Sunday,12,51,22,23,29,36,0.333,87.7,2.94377,0,5.01,30.2667,86.576,2.59728,9.58,,225.00675
22-Dec,Sunday,12,51,22,24,30,37,0.001,89.71,0.876609,0,5.01,30.2667,86.576,2.59728,6.14,,221.177589
23-Dec,Monday,12,51,23,1,33,46,0.001,84.65,3.27259,0,5.01,27.61,86.576,2.59728,6.14,,215.85687
23-Dec,Monday,12,51,23,2,32,42,0,86.42,0.876609,0,5.01,27.61,86.576,2.59728,6.14,,215.229889
23-Dec,Monday,12,51,23,3,36,50,0.002,82.9,3.27259,0,5,27.61,86.576,2.59728,6.13,,214.08787
23-Dec,Monday,12,51,23,4,35,48,0.002,86.35,0.876609,0,5,27.61,86.576,2.59728,6.14,,215.151889
23-Dec,Monday,12,51,23,5,34,47,0.001,89.08,3.27259,0,5,27.61,86.576,2.59728,6.14,,220.27687
23-Dec,Monday,12,51,23,6,32,42,0,96.62,5.75695,0,5.01,30.2667,86.576,2.59728,6.14,,232.96693
